age,income,credit_score,loan_amount,employment_years,region,product_type,missing_feature,duplicate_prone,id_col,target,post_event_score
28,65865.63055796923,644,7301.055278563903,6.347191107328857,west,A,7.369941788924493,1,1508,0,0.0
48,51258.26521766874,732,40364.640470080005,1.7031192532960577,north,B,7.2376721370184525,5,1509,0,0.0
40,24776.48296454838,746,27373.74079541399,2.9694744536525035,west,B,10.98290517987918,4,1510,0,0.016285858459341242
48,55281.68100072749,624,29245.51087461917,7.4352230953497,west,A,,2,1511,0,0.012121387701894717
31,41611.11770195377,464,26103.116312056227,5.189454527971366,west,C,12.724916488000426,4,1512,0,0.0
49,36882.50071236827,574,16940.5437085586,7.287319446346589,west,A,6.208029601707871,5,1513,0,0.0
45,32826.90911549231,640,17436.805913482167,0.6734668567205242,north,A,,4,1514,0,0.02987704728733781
50,64998.942069780314,572,7857.535426249578,5.255126655704255,south,A,,5,1515,1,0.9384924138910538
36,20517.524419919748,544,36841.95572908697,5.490470731943666,north,A,6.909400108942485,3,1516,0,0.0
34,37437.01888340765,656,17234.279291008486,8.408828897021964,east,A,,2,1517,0,0.0
29,51801.901488668635,850,18435.260667842496,2.805791744009891,south,B,12.19104482299162,5,1518,1,0.9893869875498291
38,73675.44603355245,601,49707.505445127805,2.2956561717115243,south,B,,4,1519,0,0.034698575288773265
56,58307.872945254785,649,22361.565012088948,6.513835356781167,east,A,,4,1520,0,0.0
61,37309.63076700796,518,27981.374348930396,7.409875344346261,west,B,11.221484311592388,4,1521,0,0.002765841301225225
31,72940.30181160223,774,22391.28953425317,11.615508850376767,north,C,,5,1522,0,0.11230889151199792
41,29673.149004425413,737,18058.600095996895,6.757748006694024,west,A,,4,1523,1,0.9521844858660626
65,53980.04248032732,730,5263.283221104443,5.780779374203821,south,A,12.275913538800097,5,1524,0,0.0
65,57316.76968628322,785,43469.88564988647,1.5869094141685172,west,A,10.03678843114264,1,1525,0,0.03390444371454567
38,36783.26625199338,607,26291.91539480277,1.1065344041429328,east,A,9.002124900076108,4,1526,0,0.04940215955663802
58,60463.89577832381,619,37395.063666923765,7.306042865021453,south,A,,2,1527,0,0.02074004368229974
54,42291.64806588561,820,48139.55112333067,8.830342365245448,north,A,11.949503630173163,1,1528,0,0.09044837843826672
53,60427.13641276947,713,5127.410297918179,0.30534130027309686,north,A,12.6200793857339,2,1529,0,0.015872796743599465
27,22406.06761120687,428,35376.78230799157,1.3609060681098146,east,A,11.748684856892774,5,1530,0,0.0
35,55024.641353433115,695,10338.831681527241,4.061641346272856,south,A,12.162749587874293,5,1531,0,0.004849784372367948
39,43818.39990959592,591,25608.42759571347,5.455549366472104,north,A,11.465817114875069,2,1532,0,0.0
39,67245.55674451732,739,43105.193640115205,0.8739599320173823,north,A,10.531057298232945,1,1533,0,0.06919058744278046
41,49340.28905343574,690,8217.313204301072,10.559245256721898,west,B,10.179017999527629,3,1534,0,0.048231203210751354
65,68738.44300580179,475,49532.606819538545,10.399311271205047,south,A,9.525480561805196,2,1535,0,0.0
38,57614.19147549578,676,31137.61226532634,3.135290561292458,south,A,7.575263413880549,3,1536,0,0.0675159031793771
46,48087.37311427764,671,22774.705651271983,11.274465765788598,south,A,8.089376982360383,4,1537,0,0.04696838843993732
45,61815.03964421443,686,5877.961940093195,4.749124237916243,east,A,9.435971036129581,2,1538,0,0.0
41,61910.87696790683,707,31407.038517262332,2.293856814589911,south,A,10.48290431920486,1,1539,1,0.9960779052817137
31,57078.6500673682,799,27270.070880337742,0.5402974465586077,east,A,12.881625196008526,1,1540,0,0.06960885205682603
42,15615.479380622251,691,14689.265097761998,2.7014440705719562,south,A,9.916405544248976,4,1541,1,0.9014244042112524
26,35261.592638534035,652,27070.13901143753,3.7604665913946764,south,A,12.006952581755328,1,1542,0,0.022269900251984782
47,70761.58769758885,764,5575.5168810343885,4.648267131122083,west,A,12.158631312864241,2,1543,0,0.05467048175625166
25,31160.812168471013,850,49976.492631295725,9.241422169570034,south,B,9.537106404622419,5,1544,0,0.0
46,63236.9172509871,741,19945.14985245328,1.585222561347872,west,A,,1,1545,0,0.03239549065708949
35,60596.78985169503,670,26609.99666275354,1.0984401607933094,west,A,9.512943916550277,4,1546,0,0.005157726827891175
32,39113.71457626956,693,40315.0175622683,3.542355773861689,east,A,12.644271788156953,1,1547,0,0.0
51,20071.52559324913,675,37075.025461703786,2.968152812533041,east,A,11.271686676531864,5,1548,0,0.0
37,41466.3110307811,651,44985.15683159455,1.8132001283532664,west,A,7.619032490623289,4,1549,0,0.03559646336895555
42,81170.22565449517,850,47359.6581589948,4.853020690258048,north,A,10.323049304307693,5,1550,0,0.0
28,37050.840616859685,575,13513.00239348649,1.3231368504036198,south,A,13.29622432364776,4,1551,0,0.0
62,38086.13983101094,765,22567.993080159857,11.115267482477798,east,C,9.637537930906598,3,1552,0,0.006119934586074966
43,35036.2638453526,637,35906.764638307606,6.720029946786781,north,A,,5,1553,0,0.0
43,68221.7671482428,501,7026.092394368659,4.339475926766777,north,A,11.091757675478291,4,1554,0,0.0
58,46356.26432562341,631,37262.5207780684,0.025003184351299515,north,A,7.926754201670799,1,1555,0,0.0035873716533943536
48,40611.40656576292,595,5219.754800056148,5.449707399589013,south,A,11.021415898427028,3,1556,0,0.038363837004349796
23,71202.11025793027,707,46133.98143203902,8.159523423233622,east,A,7.212329695930748,3,1557,1,1.0
65,58692.41131903305,659,37317.62523837213,7.315247339966284,south,A,,2,1558,0,0.0
38,36210.646374346106,547,30447.462760924223,2.046939329238504,north,B,12.151445934988384,3,1559,0,0.024090178120177594
63,31646.241334073296,797,24300.543753555132,2.3426385948241983,south,C,10.713512580616715,5,1560,1,1.0
37,67372.5494731996,759,49461.11458458851,4.8737767215209775,west,B,9.391044384506946,1,1561,1,1.0
35,50251.82245612574,808,38143.028001176244,2.9720546194213164,north,A,,5,1562,0,0.07209220151328419
47,26764.03970215831,673,41328.183088125144,7.21558895044547,west,A,9.879815504489738,4,1563,1,0.9497320804900654
65,23253.264696596765,646,42142.32456056589,12.349765292148057,south,A,10.025157004703667,1,1564,1,1.0
58,33259.41927200362,720,5984.371997951074,5.700811386818953,north,B,11.313637053440274,2,1565,0,0.012826196032879876
48,31407.731178454553,592,7460.797327801692,2.2849544306325202,north,A,8.545264518681737,5,1566,0,0.0
46,19308.845436478456,663,13926.424357405249,1.2224585599672158,north,A,,4,1567,0,0.014189760591098522
42,33507.39520027256,632,34484.79182391793,1.2506288166283985,south,A,9.375463610786694,1,1568,0,0.09593383489535456
62,36213.7915753422,503,33077.71382897362,3.72942312531757,south,A,6.828793250799489,1,1569,0,0.05979321053595857
52,43059.78067423144,662,19632.359966160955,20.29998375172492,east,A,8.1590884875014,5,1570,0,0.0
29,75393.65067691568,605,48784.94434285069,0.7903053685541459,north,A,,1,1571,0,0.000685860844246911
32,45997.350918525895,625,9189.798895765616,3.653368974006254,east,A,10.769446629170469,4,1572,0,0.024583721515342334
49,47486.37743383678,686,39952.40552472093,1.6988692124219298,east,A,7.352823397197222,5,1573,0,0.0
31,57638.830456984135,777,26639.470385835957,7.110919661389584,north,A,6.919291248303178,1,1574,1,0.9152281118155207
43,46440.2289340016,565,23847.538998763765,8.27472013759686,east,A,9.775672199778832,1,1575,0,0.0077313922054330665
53,56002.294458300625,616,6150.424693770431,0.03264358497248602,north,B,,5,1576,0,0.00838375249670093
47,54209.223154276,573,37750.98387290994,14.014200793320335,south,A,9.626483730391294,5,1577,0,0.0
30,51838.828483988655,566,39720.897984513846,4.11548501003484,east,A,12.613999106808032,3,1578,1,1.0
32,91496.99126628437,590,19353.087355490556,10.635279400887498,west,A,10.703861541637314,2,1579,1,1.0
47,63666.88766066528,630,28263.329176813055,0.8944497084398655,east,A,,1,1580,1,0.9890849165572744
65,33774.17022939904,708,32289.895545568805,15.018933469966077,south,A,7.328558981390861,5,1581,1,1.0
40,55553.33279283746,682,21544.035928862893,4.59762255600466,west,A,11.875045843499516,4,1582,0,0.028570585834212344
53,38123.9479001042,544,32701.190277171274,0.8030897969135841,north,A,,5,1583,0,0.02195146381470276
47,56693.761460897804,779,24535.717673753647,3.6395220753804125,north,A,11.726184907221816,4,1584,0,0.0
35,29372.18874337595,744,44513.14349729308,21.329080624245822,south,A,,3,1585,0,0.0
54,33383.30827874032,559,37333.095201077645,2.9441434070709227,north,B,,3,1586,1,0.9802073281905695
27,55158.6134373519,772,9972.499241460566,0.6241792357330677,north,A,10.704005907875263,2,1587,0,0.0
52,64965.03670397038,682,40982.14326464357,23.47060134002171,south,A,9.691933366848266,4,1588,0,0.0733484248988567
48,57539.6652312952,634,20187.7534127754,17.38866513600021,north,B,10.809090386172313,1,1589,0,0.03172379691336915
36,62811.760018028275,685,47100.57899144039,5.073823375803189,east,B,,1,1590,0,0.0
31,55607.27838145769,647,32151.707590012404,4.088700755609922,east,A,8.701880493917441,5,1591,0,0.0
36,52587.441485484975,704,6241.008228835839,5.606718976529571,south,A,13.21096676558793,2,1592,0,0.05651960685251642
34,42444.600886123444,668,38046.321729547686,3.184156830033899,south,A,12.097905732722884,1,1593,1,0.9676880304305826
38,62195.02713075196,616,10883.046603697088,5.035453878303914,north,B,8.478270509903647,4,1594,0,0.04257919271721288
37,65373.18849239962,447,44477.03673307754,15.749417446676153,south,A,11.136888611189226,2,1595,1,1.0
36,49053.264630053374,702,47674.8638400831,5.599983265808072,north,B,8.514642290597694,2,1596,0,0.060807048232328326
27,48246.10937332013,612,36286.51338632038,1.7240503093972777,south,A,,3,1597,0,0.009020207229191458
30,73871.08717583356,727,28979.274952217474,0.0802989053790699,east,A,12.067618882797952,3,1598,0,0.06255124986576448
56,49693.67330275666,698,32092.835352484104,4.678540806646416,west,B,,4,1599,1,0.9738880991707345
36,51135.28805548954,615,24298.482703816953,6.941743988966137,south,A,11.853711827153083,5,1600,0,0.12429406689730481
39,57263.38861629343,752,8761.225190656556,14.720096211151784,south,A,,5,1601,1,1.0
37,48532.90616068769,670,46797.95744754424,2.6125432214359514,east,A,9.576906793838942,5,1602,0,0.05733970810549478
63,37694.89515885357,666,19813.3940639499,6.112292239580344,west,A,10.819502439246579,3,1603,0,0.0
34,55669.483632852825,636,19078.149816518133,2.180565133014743,south,A,11.162397623988504,3,1604,1,1.0
33,49418.67484966518,818,13609.614912477062,4.604564623590003,west,A,8.347313646342183,1,1605,0,0.027173174033068744
48,77633.74634711744,578,49658.3711975508,9.08031882243719,south,A,11.435451217500127,3,1606,0,0.0
44,61826.72825438564,617,47415.39967761312,7.2529812130617675,east,A,,4,1607,1,0.952077831504412
48,41067.76570335498,526,20724.456643419107,3.6694473393976135,north,C,7.487890414263924,5,1608,0,0.0
47,60935.90328785563,722,16700.242142520918,5.746994235461409,south,A,9.660251032840522,1,1609,0,0.05526662719229955
54,54617.9875209647,591,41241.6288357062,5.860760910435098,west,A,,5,1610,0,0.0
30,69641.3945291827,602,24017.452258826277,1.9028627703855445,south,A,13.353189596491394,3,1611,0,0.0
47,42133.18680756441,598,48550.46225396642,1.67614139746897,north,A,11.434696915217355,1,1612,0,0.06549363114330915
33,52830.14222539287,656,45554.75283242008,8.031584470223702,west,B,,5,1613,0,0.0
26,48513.59526361262,524,39175.310401708666,11.336234794223383,north,B,10.981213804911777,3,1614,0,0.06269503316278749
47,50877.19134587449,425,9046.59305514651,7.182845112621637,north,B,,3,1615,1,0.9436103511716164
47,36722.01576494076,695,36595.74814499752,25.43121512151675,west,C,,1,1616,0,0.0
41,58638.67501869765,438,49426.447408739405,8.278709928123343,south,A,11.569908577375836,1,1617,0,0.0
54,56269.464137742456,735,21798.163984269504,1.5728439748236007,north,A,10.726526158495062,1,1618,0,0.0936729534190468
33,69278.35425382692,805,44670.605137219136,17.089603147048717,west,A,9.855175322338912,2,1619,1,0.9679996401793842
50,49849.61222019829,633,23366.382770578697,8.019665570466914,south,C,8.783265008191963,2,1620,0,0.0
40,43822.40737627797,779,48709.58003192218,1.7005303026328074,east,A,6.204128962997007,3,1621,0,0.0
40,61839.41566916055,647,34411.61172144006,3.2634665237562235,south,A,10.679283533426702,4,1622,0,0.04659740951362554
26,38086.93427600474,809,9342.521731120674,2.2413138407031914,east,B,10.372105687304376,5,1623,1,0.9322629857453859
55,66274.76802625938,604,26557.058245758042,0.41027038326438436,east,A,11.115151685649632,4,1624,0,0.05939822877405833
46,66242.62996120554,413,7237.7939028973,18.880782478134027,west,C,7.324912613414211,3,1625,0,0.003489541055030275
49,68859.18351701612,642,22778.407565874866,1.6220528703903998,south,B,11.29003337863012,5,1626,0,0.0
32,55649.3447701924,820,46192.154636348656,4.074529950919067,east,B,14.109090189241554,3,1627,0,0.014865212297972885
44,42702.55426103351,703,15449.098751661311,0.48092474446910316,west,A,,3,1628,0,0.0
39,51637.81589458044,598,47775.550013677566,3.312339137125603,west,A,9.876669361586918,2,1629,0,0.006893596074759602
47,55701.03342618809,682,9496.53700858132,4.845716148670074,east,B,10.618004712171402,3,1630,0,0.0
44,41597.87532218186,747,34916.51961833771,6.538013050902185,south,A,14.064674049420676,1,1631,0,0.06744454648270325
65,69996.74433387823,641,48455.850026772554,10.734653106814413,east,A,7.952704476600218,1,1632,1,0.9486352385044665
60,58701.26251352814,850,34436.91081799629,0.5780513770289261,west,C,10.40641386678781,5,1633,0,0.02194403174618481
38,36616.65567016993,598,45455.17791898774,0.09221435242014236,north,C,,1,1634,0,0.0
47,78243.10514698665,750,49596.3713590609,4.54915335028214,east,C,8.90599055831001,3,1635,1,0.9733397706754295
37,51460.83912755265,726,33882.95462191089,2.6899466945069417,west,A,9.90081938423612,1,1636,0,0.0
54,33588.4543572502,580,40201.87312807732,17.363192054379457,south,A,,4,1637,0,0.1490673990460675
40,37546.18815879089,607,6439.333720088169,6.731179137569663,west,C,,5,1638,1,0.9992776956632391
36,72316.75395748016,751,24228.967033356985,1.3812202005776673,south,A,,3,1639,0,0.0
44,77374.77374325233,664,17971.940907721044,1.2443795370064772,west,A,9.24681055395303,1,1640,0,0.0
58,65142.27580221377,683,42088.34002987205,12.54777326281243,east,A,14.985477733277037,1,1641,0,0.0
55,69789.62972880703,486,35491.01056615876,0.4086140924191584,north,B,9.14489103734096,4,1642,0,0.0
37,68249.23188197917,715,32648.640007108508,8.001604282124267,west,A,,1,1643,0,0.09255433322044339
65,58353.74229146099,678,46920.14095185129,16.92196328672853,east,A,6.450113910842546,2,1644,0,0.016801976549001323
33,54935.62681716389,643,8999.051228664905,2.5309385722399913,north,A,12.792183138489488,5,1645,0,0.04517004748634271
35,58097.94791714912,686,47922.85724965577,8.94211755358739,east,A,11.936491184742588,3,1646,0,0.0
53,61040.23164714942,609,9534.411822614948,14.220950879870692,east,B,14.835611072232892,5,1647,0,0.0
26,38876.02990210403,590,20615.78960971329,9.10977107722502,west,A,,5,1648,0,0.010195131762808464
42,60979.38093968165,625,33362.31491587321,4.372056779018545,south,A,12.916341614958219,4,1649,1,0.9637346584786874
38,71879.25270945526,603,20366.429174036428,5.509431405116259,south,A,10.140271036732255,5,1650,1,1.0
65,46904.41357506454,850,35714.13252324645,9.806055699548313,north,A,,1,1651,0,0.030771420759438325
31,45301.28322017305,741,39893.83786380049,10.4334842659375,west,A,6.704445717791058,2,1652,0,0.027142402541827
32,57148.19463857999,553,42282.762347360265,4.905236290838199,west,C,,2,1653,0,0.0
65,40255.136743877956,850,13070.466540679994,0.9217629633418616,east,A,,5,1654,0,0.05454556503262804
38,30247.720750587407,606,13193.451328498097,24.16294579887812,south,A,9.922179930427564,4,1655,1,0.9871191280740761
57,67215.78560157766,652,7354.1312568009325,1.5962429218144993,west,A,11.290225375322242,2,1656,0,0.0
37,43235.7310996485,739,27088.33275080718,0.9598629506970087,south,C,8.469009397915501,2,1657,0,0.07207695035502296
35,50276.72868080314,453,11189.01284806928,5.080689535561745,east,B,8.841119828836602,5,1658,1,0.9446516850149711
58,40848.12438487902,626,19336.86461242001,0.3298344737138952,east,A,9.073110772749207,5,1659,0,0.0
65,69151.32222369498,592,42819.54436774837,3.9856017913425195,west,A,,1,1660,0,0.0
60,62797.64237426022,670,47689.65242229576,8.174848607851684,west,A,11.723516988406734,2,1661,0,0.019362096333901988
36,46388.90688269449,687,41993.41763061552,5.695088968690072,south,B,12.383187228365133,3,1662,0,0.0641795507232594
41,32301.539528558722,642,5029.1772423104985,20.13938454794387,north,C,8.597311700472316,2,1663,0,0.0
33,44796.05292712699,637,30561.09086024474,12.927009659094002,north,B,10.696406031889637,4,1664,0,0.09074187601452101
34,58552.290499245704,756,12499.705830512205,10.918543199373655,east,B,9.468919050741528,4,1665,1,1.0
33,52829.53556119648,680,21908.611004304097,10.363061075538988,south,A,,5,1666,1,0.9942235226400905
37,51636.4706667798,654,24256.352486532895,6.443203730774366,north,A,,4,1667,1,0.957503092959022
43,53175.48139204718,664,47432.334101541695,1.788259200996943,west,A,8.233149687824728,5,1668,0,0.09756775843178167
42,61381.9434724724,833,33518.24293507809,0.24185368163647913,east,B,12.104149772047485,2,1669,0,0.0
51,49372.11193902433,667,17044.47733910791,26.37337510849372,north,A,,2,1670,1,0.9334005986904144
44,56750.20175689254,598,33925.76782850477,5.459074191031939,east,A,,2,1671,0,0.12288343344152303
49,35196.211883823526,459,47833.94648992652,7.3361255094517155,east,A,10.09261992958828,5,1672,0,0.019683504692617357
52,88307.76165462988,506,7662.1605841439,12.881972088229247,west,A,,4,1673,0,0.039941522530214026
36,45742.11021025618,603,41719.44505291809,8.961624159417974,west,B,,2,1674,0,0.08407801104203616
40,53053.89511825966,639,14760.390007136262,7.498168837471052,west,A,11.26160032829204,4,1675,0,0.030723129122722057
65,58496.98287179317,594,11889.857842878064,0.37685765008580485,west,B,11.453745727392848,2,1676,1,1.0
36,43838.14231399189,685,45449.01134030526,3.356675703109447,west,A,12.381201357735836,2,1677,0,0.0027162536164027458
50,50117.37191374195,593,5083.225564905378,3.820798776184934,east,A,8.694407412308411,1,1678,0,0.03668661437176113
30,49935.12911985163,558,38348.858316780155,10.700108793566717,east,C,9.745493382029425,5,1679,1,0.9982921092721687
52,36289.428611399344,711,8925.278445022463,0.0035714039030319195,west,B,9.657100337024414,2,1680,0,0.0
34,56578.84138309458,786,32809.788276827734,2.3455595770637627,west,B,7.418506926168764,4,1681,0,0.005985837826697331
42,25261.672426119036,539,32940.36056257557,5.918783900690027,north,A,9.472819699683512,1,1682,1,0.9801592426976908
29,76290.62663624922,674,43824.92222711577,5.704722840461409,north,A,12.672758915753649,1,1683,0,0.025218891766795933
41,61894.56327467589,459,42017.292375329685,0.8348852040526297,south,B,10.474676207587693,4,1684,0,0.025092258760755333
41,59586.835364800645,502,35832.39543887171,0.8908954346336391,south,B,7.3078773443100244,1,1685,0,0.0409458299947295
39,23950.36831350137,591,22124.64156894194,3.224517948162612,east,B,,1,1686,0,0.03198032575177362
47,38112.06990060469,763,12488.258617140658,7.111209964718947,south,B,13.329552117496544,2,1687,0,0.1000021525808013
57,70840.1768120758,572,33605.73167446781,12.522183503364552,west,A,9.81936197948974,3,1688,0,0.05263148698182836
32,112268.62095559401,568,27363.640941856065,0.8630711231634411,west,A,8.705179588596765,1,1689,0,0.0
40,67920.38697585546,653,8507.401802662436,0.25251897744784596,south,C,9.452016470205994,1,1690,0,0.022653575191295666
29,65554.15115376427,653,48000.28507109837,12.589756735973978,west,A,7.045384491365336,2,1691,0,0.07063490570800078
27,57874.61342171282,571,19148.878396031552,3.019176682901839,north,B,12.84619029902324,4,1692,1,0.9525013405492234
43,37287.54206434744,848,5096.334424653739,29.4205551151894,west,A,9.213894124827942,1,1693,0,0.10071208965580856
32,64927.611248004956,623,45576.063672684875,8.85443758944802,east,C,12.734803055476844,2,1694,0,0.0
41,33481.88994354606,661,30967.289594179987,11.219075718271645,east,B,10.10330342889463,1,1695,0,0.04501376966188872
44,31841.222522902197,609,37987.73030976429,4.513535301569773,south,A,12.85906394913688,2,1696,0,0.0003300220112245275
28,30897.06011842265,693,11869.980813292315,0.2776999471233369,north,B,,2,1697,0,0.0
46,64635.839697523894,773,23207.255331171884,0.7732613102633885,west,A,,4,1698,0,0.0
56,49138.78917608747,816,34027.75534161859,5.730477399794066,north,A,11.438186092176673,1,1699,1,1.0
49,51512.871498565706,573,16293.411867342962,6.482329446906947,south,B,11.246582132503942,5,1700,0,0.0
32,49768.94094423973,760,36567.4525332871,0.9772839414242265,north,A,10.695868954365421,2,1701,1,0.9278614883569141
41,33114.25188202663,704,15512.671520324408,0.4750026802903047,west,A,,5,1702,1,1.0
42,39939.03640973894,747,14410.752221294275,0.889662130355884,east,A,13.830869383145721,4,1703,0,0.08948027978965395
40,40693.60690619821,640,5523.109261717228,1.3885779416158859,east,C,8.186126029808198,2,1704,0,0.0
30,28920.928291619588,631,17685.803540898803,30.0,south,A,10.00861528468632,2,1705,0,0.05015546118276179
34,42436.84857049473,743,16103.155641341826,6.05442000808975,west,B,,5,1706,1,1.0
39,33780.40315405642,745,39396.04505061567,8.806140920392885,north,A,10.804881506687043,5,1707,0,0.0
44,58665.13443300489,806,30636.945777556433,9.259750586391164,east,A,,4,1708,0,0.06679084408021123
36,59914.56595950236,669,13002.101767942542,12.7820250512471,west,B,10.629492611179176,1,1709,1,0.9918188909861718
24,30595.413160401655,639,30565.736192697674,4.261743046778324,south,A,,5,1710,0,0.025876707265951256
26,45550.52353627999,404,15144.961575864692,2.365836059941418,east,B,,3,1711,0,0.0
36,77840.89821975055,488,24147.60260243879,8.904700828317592,south,B,,1,1712,0,0.0
65,35288.556534825606,610,44969.36277737959,17.76114623961919,west,C,7.798869333939697,5,1713,1,1.0
46,56399.56726692599,539,37366.52987824222,9.46350802739782,west,B,6.531228475102198,1,1714,1,1.0
43,51582.829010043264,731,34299.50075155504,1.5691868420875181,south,A,10.27374664137877,2,1715,0,0.0
33,66393.3133676136,518,17666.755219496248,1.9839534323534482,north,B,10.975766684039133,1,1716,0,0.09539226004822376
37,54432.00262036109,599,10606.174920346028,1.9133984680638947,north,A,11.053396084209153,3,1717,0,0.09486578359160364
26,43530.56783114375,603,38882.704293497045,7.6752074862101685,east,A,11.134341414039389,5,1718,0,0.02195839998800668
33,51001.461822093275,770,30555.067304650544,4.816049705826627,west,A,6.1348219581187795,1,1719,0,0.0
45,51220.549159306036,589,33024.207642090674,17.498748314264798,north,B,7.277966144185061,1,1720,1,0.9944200505999832
43,48624.57226575764,695,48880.09937206179,1.7673926382150151,west,A,13.947042873627343,5,1721,0,0.0
35,30213.328170139735,669,20674.441407524202,20.918435295159625,west,A,7.905582479845927,1,1722,0,0.0044756795406479845
40,68646.32911396839,740,41033.638814186925,1.233198074458568,south,A,11.221682062273379,1,1723,0,0.0
42,65996.50381796487,735,30153.057839250345,0.00464375683312053,north,A,,3,1724,0,0.0
35,34337.164596952134,646,15586.69756671241,9.857102838606224,east,B,10.15934547853513,2,1725,0,0.0
47,45489.1155172437,480,7379.974939396627,11.710202051450105,east,A,,5,1726,0,0.008362865675048499
43,46623.71495968676,626,32720.49013950323,4.619602807112081,west,B,,1,1727,0,0.0
37,32652.217992506266,648,18392.7261369908,1.9692380004986327,east,B,10.273548234633399,3,1728,1,0.9839879670624446
30,21998.05598356599,678,36296.52559163936,0.18328635165223964,north,A,9.103420452711532,5,1729,0,0.034719848663214724
36,39941.11022131496,576,36532.72227822809,8.54250056899583,north,A,7.899655760638579,4,1730,0,0.0
36,44653.96489623212,764,25495.721051869743,1.5038251982126982,south,A,,1,1731,1,0.9457585743500264
35,28381.499999539716,651,29137.870257781906,2.866719228957997,south,A,7.57456240191482,1,1732,0,0.0
28,52654.666461282184,557,33194.60859505585,7.348904829195483,south,A,10.854962084241677,1,1733,0,0.0
61,67442.8445497451,604,26087.222471003355,1.2578080804299425,west,A,15.252969818073801,5,1734,0,0.009282896149618528
60,62631.74219247902,842,44481.67726770824,0.09658265668250346,south,B,12.700340102524024,2,1735,1,0.9483585067244115
39,48099.71520261922,716,8417.055886239265,1.1931520670745206,east,A,,1,1736,0,0.0
44,22393.82455218205,754,49091.81717438444,9.395574646727681,south,A,9.828785404517705,2,1737,1,0.982678963908002
46,60735.53510988571,545,6505.291013372657,2.8794255275989737,west,A,6.122494745992949,2,1738,0,0.0
40,52195.88253596837,581,14364.336015337289,11.35045129069983,west,B,7.3554272081996315,1,1739,0,0.08175757970085927
45,56365.2666382703,581,36873.853459446225,0.7622879012652216,west,A,12.565585712205428,3,1740,0,0.009990543745857998
48,79041.54200453771,668,8823.21167037249,4.876903430597725,west,B,8.42048783975044,5,1741,0,0.025222206112951312
43,37627.825557040196,632,16797.773891762336,1.1010174257763556,east,A,8.601495803671906,2,1742,0,0.0
51,6877.761003169362,601,11928.950557199481,2.03372720627609,east,C,9.668699048631957,5,1743,0,0.01116282094466731
34,34198.181332853645,613,37560.72037172958,1.4311135648115259,east,A,,4,1744,1,0.9862598279896033
41,57290.67602401732,570,31052.002608956525,8.477095609782788,north,A,,2,1745,0,0.001482802035417851
65,50403.88852622061,632,7901.537530642822,14.074254335070213,west,A,9.899051854437156,4,1746,0,0.03244727854327722
54,31765.458056019776,761,25706.040593072317,2.115313171469085,west,A,8.216941090655927,2,1747,0,0.0
43,28704.23925235354,498,14382.631760722048,20.754103047144795,east,B,8.51796284044221,2,1748,0,0.0
32,44680.86476273907,684,48546.43690920808,0.21485515842661126,west,A,8.437617947705988,2,1749,0,0.0
41,31308.579951772917,788,9856.307628907336,22.882104635010695,south,A,11.044720427668937,1,1750,0,0.0
53,57809.50127381788,631,31912.482891381584,12.663603311562266,north,A,9.535748619009285,4,1751,0,0.008661761528680737
50,43828.59667060596,597,26683.125613106815,5.2060032393173685,west,A,9.642856064212292,1,1752,0,0.0
27,40593.231735024325,742,31013.802364927138,12.959481998114375,east,B,11.193891794617766,1,1753,1,1.0
28,38625.8539561549,551,48042.178281776614,3.2788633078867475,west,A,9.71592078353412,1,1754,1,1.0
28,53946.84089870891,647,20357.684501741875,4.4963721222591495,north,B,9.443492463085654,1,1755,0,0.0
47,50639.13835640054,546,38694.48679449854,14.47661371516473,south,B,10.940900711140342,5,1756,0,0.014700142910234706
28,53029.35904793891,462,25135.99147289811,0.6997007270866276,east,A,11.336395687115262,1,1757,0,0.05190037880276186
32,52701.941657087176,634,34734.2726626491,13.206765483861805,north,A,9.705853000982792,4,1758,1,0.9867125468988011
39,48917.066951049404,523,21454.58958370599,2.383221141447612,west,A,10.161215551241042,2,1759,1,0.9502804430347134
56,34503.04124812864,648,15220.499236354204,4.501719434907907,east,A,,1,1760,1,1.0
47,39044.29809903107,761,8762.736171988285,2.0851074219820296,north,B,8.27863391367095,2,1761,0,0.034307864690260134
38,44079.87642291595,835,9578.8063094395,11.0787089706477,east,A,11.538295003933616,1,1762,0,0.015934522648652895
51,80977.92857132482,659,48174.36434435825,6.779332166431002,west,A,,2,1763,0,0.0725261200065469
65,29767.455193747828,751,40480.54788536577,3.7981088540993264,south,B,10.910596876833152,5,1764,0,0.03851165869118676
41,43715.352450246646,689,16023.166248695326,16.074262855899573,east,A,10.561708697451044,4,1765,0,0.0
30,51474.00590165733,611,28811.62565768583,6.11790277095278,east,B,10.092406551629907,5,1766,0,0.0
32,45450.008700912615,457,37140.472595753025,7.4957689212396446,north,A,11.39282378164554,4,1767,1,0.9753334127787843
32,66109.54312156606,812,20864.20559011217,16.13997026644546,east,A,11.870217522045568,5,1768,0,0.0602411602669257
34,45372.531042457005,545,24799.4626171903,9.43704871292168,east,A,,1,1769,0,0.03410428274049745
37,46481.87901274086,788,37327.18638077179,15.85343601867277,south,A,9.798444168108027,1,1770,1,0.9906666690311163
44,62219.42770424476,703,15235.444163891018,0.6448054408783811,south,C,12.773985459817677,3,1771,0,0.0883281597247723
29,77160.67494377564,552,28685.496130999607,4.16426172475761,east,A,10.456921363464643,3,1772,0,0.0
